audio,sentence,total_words,num_english_words,num_hindi_words,CMI,duration_sec,WPM,speech_rate,code_switch_count,hi_to_en_switch,en_to_hi_switch
AD35166.wav,I think that's it,4,4,0,0.0,0.973125,246.63,4.11,0,0,0
AD35167.wav,There is also an underlying message I think whom is where the heart is,14,14,0,0.0,3.554,236.35,3.94,0,0,0
AD35168.wav,नहीं depend करता कि आपके,5,1,4,20.0,1.7643125,170.04,2.83,2,1,1
AD35169.wav,घर में क्या हो?,4,0,4,0.0,1.1803125,203.34,3.39,0,0,0
AD35170.wav,घर की condition कैसी हो,5,1,4,20.0,1.3875625,216.21,3.6,2,1,1
AD35171.wav,अगर आपका दिल वहां लग रहा है तो वही आपका घर है,12,0,12,0.0,2.517875,285.96,4.77,0,0,0
AD35172.wav,as the old English saying home is where the heart is,11,11,0,0.0,4.4394375,148.67,2.48,0,0,0
AD35173.wav,Could you describe this image? What are your thoughts about it?,11,11,0,0.0,3.101875,212.77,3.55,0,0,0
AD35174.wav,तो दो बच्चे हैं,4,0,4,0.0,1.36875,175.34,2.92,0,0,0
AD35175.wav,एक खाना खाते हुए रो रहा है दोनों पे पानी की बोतले हैं,13,0,13,0.0,3.0076875,259.34,4.32,0,0,0
AD35176.wav,एक की bottle i think ज्यादा fancy है तो शांत है,11,4,7,36.36,2.8569375,231.02,3.85,4,2,2
AD35177.wav,खाने में i think उन्हें बराबर की चीज मिली है,10,2,8,20.0,2.386,251.47,4.19,2,1,1
AD35178.wav,Bread omelette I think,4,4,0,0.0,0.8600625,279.05,4.65,0,0,0
AD35179.wav,they have toys in the front,6,6,0,0.0,1.2556875,286.7,4.78,0,0,0
AD35180.wav,and one is eating calmly and one is crying,9,9,0,0.0,2.59325,208.23,3.47,0,0,0
AD35181.wav,so may be यह इसलिए रो रहा हो कि बगल वाले को अच्छी bottle दे दी गई हो sibling you know and they are small they want equal things equal share,31,17,14,45.16,7.717375,241.01,4.02,4,2,2
AD35182.wav,Somewhat enjoys it,3,3,0,0.0,1.2556875,143.35,2.39,0,0,0
AD35183.wav,वो भी इतना खुश लग नहीं रहा है,8,0,8,0.0,1.7455,274.99,4.58,0,0,0
AD35184.wav,पहला वाला लग रहा है,5,0,5,0.0,1.086125,276.21,4.6,0,0,0
AD35185.wav,तो I don't know I think they're just having a picnic,11,10,1,9.09,2.8193125,234.1,3.9,1,1,0
AD35186.wav,They both wanted to play,5,5,0,0.0,1.236875,242.55,4.04,0,0,0
AD35187.wav,जो की पीछे football दिख रही है उसके अंदर,9,1,8,11.11,1.915,281.98,4.7,2,1,1
AD35188.wav,lunch time था तो मां बाप ने पकड़ के जबरदस्ती बिठा दिया,12,2,10,16.67,3.3090625,217.58,3.63,1,0,1
AD35189.wav,तो यह उनका silent protest है।,6,2,4,33.33,1.877375,191.76,3.2,2,1,1
AD35190.wav,एक just रोने वाला है दूसे रो रो के बहाल कर रखा है,13,1,12,7.69,3.214875,242.62,4.04,2,1,1
AD35191.wav,Nice place for picnic overall,5,5,0,0.0,2.4236875,123.78,2.06,0,0,0
AD35192.wav,Can you describe with this image? What are your thoughts about it?,12,12,0,0.0,2.499,288.12,4.8,0,0,0
AD35193.wav,oo yeah cute kid,4,4,0,0.0,1.2745,188.31,3.14,0,0,0
AD35194.wav,smartly dressed,2,2,0,0.0,0.822375,145.92,2.43,0,0,0
AD35195.wav,happy faces clean teeth,4,4,0,0.0,1.7455,137.5,2.29,0,0,0
AD35196.wav,शायद एक दांत टूटने वाला है,6,0,6,0.0,1.406375,255.98,4.27,0,0,0
AD35197.wav,Maybe he wants to sing,5,5,0,0.0,1.42525,210.49,3.51,0,0,0
AD35199.wav,because he reminds me of a mean very a child was singing,12,12,0,0.0,3.1206875,230.72,3.85,0,0,0
AD35200.wav,पीछे i think किसी के जूते हैं most probably कोई parent,11,5,6,45.45,2.725125,242.19,4.04,5,3,2
AD35201.wav,guardian,1,1,0,0.0,0.747,80.32,1.34,0,0,0
AD35202.wav,and overall a happy face,5,5,0,0.0,1.218,246.31,4.11,0,0,0
AD35203.wav,इतनी खुशी बचपन में ही होती है बाद में तो होती है नहीं,13,0,13,0.0,2.517875,309.79,5.16,0,0,0
AD35204.wav,Could you describe this image? What are your thoughts about it?,11,11,0,0.0,2.0469375,322.43,5.37,0,0,0
AD35205.wav,ok पीछे एक mountain माउंटेन है that is clean यहां पर काफी पेड़ कटे हुए हैं तो most probably यहां पर road बन रही है,25,8,17,32.0,7.0391875,213.09,3.55,9,4,5
AD35206.wav,The guy is pretending to be a superman,8,8,0,0.0,2.2164375,216.56,3.61,0,0,0
AD35207.wav,I don't know if it's photoshop or it is actual jump,11,11,0,0.0,4.3075625,153.22,2.55,0,0,0
AD35209.wav,If it's a photoshop I don't like this photoshop,9,9,0,0.0,2.141125,252.2,4.2,0,0,0
AD35210.wav,i don't like की सारे लाइक पेड़ काट रखे हैं stumps इतने सारे available है,15,5,10,33.33,3.6105,249.27,4.15,5,2,3
AD35211.wav,But anyway..,2,2,0,0.0,0.8035,149.35,2.49,0,0,0
AD35212.wav,Great jump,2,2,0,0.0,0.6528125,183.82,3.06,0,0,0
AD35213.wav,I think Christmas tree?,4,4,0,0.0,1.029625,233.09,3.88,0,0,0
AD35214.wav,oo yeah यहाँ spaceship spaceship लग रही है।,8,4,4,50.0,2.2918125,209.44,3.49,3,1,2
AD35215.wav,this reminds me of like मेरा जो scifi का कीड़ा है like i enjoy sci-fi,15,10,5,33.33,4.7785,188.34,3.14,4,2,2
AD35216.wav,Star Wars earlier trilogy,4,4,0,0.0,2.3671875,101.39,1.69,0,0,0
AD35217.wav,बाद वाली,2,0,2,0.0,0.709375,169.16,2.82,0,0,0
AD35218.wav,not so good जो latest आई है,7,4,3,42.86,1.7266875,243.24,4.05,3,1,2
AD35219.wav,Garbage,1,1,0,0.0,0.6528125,91.91,1.53,0,0,0
AD35220.wav,I think I enjoyed the decorations,6,6,0,0.0,1.9715625,182.6,3.04,0,0,0
AD35221.wav,Not that much of a,5,5,0,0.0,2.084625,143.91,2.4,0,0,0
AD35222.wav,decoration appreciate करने वाला person,5,3,2,40.0,2.5555625,117.39,1.96,2,1,1
AD35223.wav,But yeah Star Wars themed,5,5,0,0.0,1.5759375,190.36,3.17,0,0,0
AD36001.wav,my favourite festival,3,3,0,0.0,1.4440625,124.65,2.08,0,0,0
AD36002.wav,I would say Diwali मेरा favourite festival है,8,6,2,25.0,2.630875,182.45,3.04,3,1,2
AD36003.wav,main reason is because मैं mostly college life के लिए बाहर रही हूं for last six seven years,18,12,6,33.33,6.1349375,176.04,2.93,4,2,2
AD36004.wav,So whenever Diwali,3,3,0,0.0,1.218,147.78,2.46,0,0,0
AD36005.wav,My mobile will always told की Diwali is like a home festival you should be at home otherwise तुम कहीं पर रहो किसी festival पर कोई नहीं,27,18,9,33.33,7.076875,228.91,3.82,5,2,3
AD36006.wav,but दिवाली में तुम्हें घर आना चाहिए and i love love celebrating diwali,13,7,6,46.15,4.1756875,186.8,3.11,2,1,1
AD36007.wav,Major reason is because  मुझे lights बहुत पसंद है I love all these दिया,14,9,5,35.71,4.3075625,195.01,3.25,5,2,3
AD36008.wav,led लाइट,2,1,1,50.0,0.9730625,123.32,2.06,1,0,1
AD36009.wav,and दिवाली पर बहुत सारी sweete होती है तो वह सब खाने को मिलता है,15,2,13,13.33,3.554,253.24,4.22,3,1,2
AD36010.wav,Like we have a joint family,6,6,0,0.0,1.53825,234.03,3.9,0,0,0
AD36011.wav,तो दिवाली पे हम सब साथ में celebrate करते हैं।,10,1,9,10.0,3.0641875,195.81,3.26,2,1,1
AD36012.wav,so all of my cousins मेरे uncle ताउजी ताईजी चाजाजी,10,6,4,40.0,4.4394375,135.15,2.25,3,1,2
AD36013.wav,मेरे like दादा दादी they always,6,3,3,50.0,2.988875,120.45,2.01,3,2,1
AD36014.wav,We all will celebrated it together और फिर सब साथ में आर्ती करना enjoy करना बाद में पटाखे वगरा फोडना,20,7,13,35.0,6.342125,189.21,3.15,3,1,2
AD36015.wav,mostly मैं और मेरे cousins है we will play some good,11,7,4,36.36,2.97,222.22,3.7,4,2,2
AD36016.wav,भजन वगैरह और उसमें enjoy करना,6,1,5,16.67,2.4801875,145.15,2.42,2,1,1
AD36017.wav,तो overall दिवाली पे बहुत ज्यादा मजे आते हैं because यह family get together होता है,16,5,11,31.25,4.156875,230.94,3.85,6,3,3
AD36018.wav,और हमारे में majorly दिवाली में सुबह से तैयारी शुरू हो जाती है।,13,1,12,7.69,4.1756875,186.8,3.11,2,1,1
AD36019.wav,तो हम लोग सब बैठेंगे साथ में,7,0,7,0.0,1.8961875,221.5,3.69,0,0,0
AD36020.wav,पूजा करनी होती हैं तो हम पूरा room decorate करते हैं,11,2,9,18.18,3.5163125,187.7,3.13,2,1,1
AD36021.wav,गने को लेकर आएंगे उनसे सजाते हैं,7,0,7,0.0,2.2164375,189.49,3.16,0,0,0
AD36022.wav,दिये लगाते हैं,3,0,3,0.0,1.218,147.78,2.46,0,0,0
AD36023.wav,और मंदिर को पूरा सजाके फिर हम लोग,8,0,8,0.0,2.6120625,183.76,3.06,0,0,0
AD36024.wav,मालाएं बनाते हैं फुलो की मालाएं बनाते हैं,8,0,8,0.0,2.3483125,204.4,3.41,0,0,0
AD36025.wav,घर के जितने भी doors होते हैं उन पर पत्ते और फूलों की माला लगते हैं,16,1,15,6.25,3.4975,274.48,4.57,2,1,1
AD36026.wav,तो overall दिवाली पर बहुत ज्यादा मजा आता है बहुत ज्यादा busy भी रहते हैं और उसमें हम enjoy भी करते हैं,22,3,19,13.64,5.0234375,262.77,4.38,6,3,3
AD36027.wav,So I would say Diwali is my favourite festival,9,9,0,0.0,2.3483125,229.95,3.83,0,0,0
AD36028.wav,plus घर पे रहो enjoy करो उस में best part होता है,12,4,8,33.33,3.34675,215.13,3.59,5,2,3
AD36029.wav,series I would say,4,4,0,0.0,1.4440625,166.2,2.77,0,0,0
AD36030.wav,मतलब बहुत सारे हैं जो मुझे पसंद है देखने,9,0,9,0.0,2.574375,209.76,3.5,0,0,0
AD36032.wav,I love that Korean drama,5,5,0,0.0,1.933875,155.13,2.59,0,0,0
AD36033.wav,It's about two different lifestyles of a doctor and soldiers,10,10,0,0.0,4.797375,125.07,2.08,0,0,0
AD36034.wav,so उनके बारे में like what work they do and सीरीज में they have been posted to different country,19,14,5,26.32,6.8508125,166.4,2.77,4,2,2
AD36035.wav,तो वहाँ पे वो पूरा काम करते हैं और वो पूरा जो scenarios से हैं वहां पर बहुत सारे like,20,2,18,10.0,5.8523125,205.05,3.42,3,2,1
AD36036.wav,natural climatical earthquack आता है उसमें वह लोग कैसे उसे situation को handle करते हैं,15,5,10,33.33,4.684375,192.13,3.2,5,2,3
AD36037.wav,So I love that drama,5,5,0,0.0,1.3310625,225.38,3.76,0,0,0
AD36038.wav,similarly हिंदी में one,4,2,2,50.0,2.70625,88.68,1.48,2,1,1
AD36039.wav,drama I love that is the test case,8,8,0,0.0,2.1788125,220.3,3.67,0,0,0
AD36040.wav,My father is from army and I have been extremely fond of Army or the,15,15,0,0.0,4.45825,201.87,3.36,0,0,0
AD36041.wav,a defense life. So that is about a woman who goes to a special force training,16,16,0,0.0,5.494375,174.72,2.91,0,0,0
AD36042.wav,और उसमें वह struggle दिखाए है because उसमें जो भी उसके companions होते हैं they are all,17,6,11,35.29,4.646625,219.51,3.66,7,4,3
AD36043.wav,male,1,1,0,0.0,0.5398125,111.15,1.85,0,0,0
AD36044.wav,and फिर उसमें वह कैसे handle करती है situations को और लोग उसको कितना,14,3,11,21.43,4.3829375,191.65,3.19,5,2,3
AD36045.wav,परेशान करते हैं but still she will come out very stronger और वो उस पूरे course को pass करती है and she becomes the first,25,15,10,40.0,6.2479375,240.08,4.0,7,4,3
AD36046.wav,like women soldier to come out of,7,7,0,0.0,2.3106875,181.76,3.03,0,0,0
AD36047.wav,train trained soldiers so I love that drama also,9,9,0,0.0,3.34675,161.35,2.69,0,0,0
AD36048.wav,और and English में obviously friends because it is a light hearted show,13,11,2,15.38,4.100375,190.23,3.17,3,2,1
AD36049.wav,We enjoyed it क्योंकि corona के time में,8,5,3,37.5,3.87425,123.89,2.06,5,2,3
AD36050.wav,मतलब मैंने उससे पहले friends देखा नहीं था तो करोना के time में,13,2,11,15.38,2.894625,269.46,4.49,4,2,2
AD36051.wav,All of my friends suggested की you should watch this series called Friends,13,12,1,7.69,3.3090625,235.72,3.93,2,1,1
AD36052.wav,and i watched it,4,4,0,0.0,0.9919375,241.95,4.03,0,0,0
AD36053.wav,And I completely enjoyed it like उसमें जितने भी seasons थे मैंने सब एक साथ बैठकर देखें,17,7,10,41.18,6.021875,169.38,2.82,3,1,2
AD36055.wav,or I will be always happy to see that,9,9,0,0.0,2.141125,252.2,4.2,0,0,0
AD36056.wav,shows that I really enjoyed watching,6,6,0,0.0,2.4801875,145.15,2.42,0,0,0
AD36057.wav,अभी भी अगर मेरा कभी मन ना लगे तो मैं उनके थोड़े बहुत clips वगैरा देखती रहती हूं because वह मुझे देखने में बहुत अच्छा लगता है,27,2,25,7.41,6.4363125,251.7,4.19,4,2,2
AD36058.wav,मेरा होम्टाउन है रिवाडी हरियाणा में,6,0,6,0.0,2.367125,152.08,2.53,0,0,0
AD36059.wav,तो रेवाड़ी special in many term,6,4,2,33.33,3.23375,111.33,1.86,1,1,0
AD36060.wav,Rewari is basically in this beautiful aravali range,8,8,0,0.0,4.7408125,101.25,1.69,0,0,0
AD36061.wav,copper producer है रेवाड़ी उसमें से आता है,8,2,6,25.0,3.2903125,145.88,2.43,1,0,1
AD36062.wav,तो उनके साथ हम लोग आसपास घूमने जाते हैं,9,0,9,0.0,2.4236875,222.8,3.71,0,0,0
AD36063.wav,We have a beautiful like this garden called Rizangla Garden,10,10,0,0.0,4.0814375,147.01,2.45,0,0,0
AD36064.wav,वो as a memorial बना है those people who lost,10,7,3,30.0,3.7800625,158.73,2.65,3,2,1
AD36065.wav,like those soldier who lost their life in the rezang la war,12,12,0,0.0,3.6241875,198.67,3.31,0,0,0
